PersonId,LastName,UsedFirstName,PersonRoleId,StartDate,EndDate,PartyEn,OrganizationTypeEn,OrganizationLongEn
7630,Lusby,Azel Randolph,49401,1953-08-10,1957-06-09,Liberal Party of Canada,Constituency,Cumberland
7274,Lussier,Marcel,117791,2006-01-23,2008-10-13,Bloc Québécois,Constituency,Brossard--La Prairie
9862,Lynch,James S.,49582,1871-03-02,1872-10-11,Liberal Party of Canada,Constituency,Marquette
121,Légaré,Gérard,113016,1953-08-10,1958-03-30,Liberal Party of Canada,Constituency,Rimouski
121,Légaré,Gérard,120091,1962-06-18,1963-04-07,Liberal Party of Canada,Constituency,Rimouski
3836,Léger,Auguste Théophile,4394,1917-12-17,1923-10-28,Liberal Party of Canada,Constituency,Kent
3836,Léger,Auguste Théophile,4394,1917-12-17,1923-10-28,Opposition,Constituency,Kent
14248,Léger,Aurel D.,71926,1940-03-26,1953-06-11,Liberal Party of Canada,Constituency,Kent
13849,Léger,Édouard H.,107409,1890-07-31,1892-08-08,Conservative (1867-1942),Constituency,Kent
12983,Léonard,Joseph-Édouard-Émile,60747,1902-01-15,1908-10-25,Conservative (1867-1942),Constituency,Laval
17106,Lépine,Alphonse Télesphore,49096,1888-09-26,1896-04-24,Independent Conservative,Constituency,Montreal East
12720,Létourneau,René Joseph Eugène,63022,1958-03-31,1963-04-07,Progressive Conservative Party,Constituency,Stanstead
11841,Lévesque,Yvon,117110,2004-06-28,2004-08-31,Bloc Québécois,Constituency,Nunavik--Eeyou
11841,Lévesque,Yvon,21820,2004-09-01,2011-05-01,Bloc Québécois,Constituency,Abitibi--Baie-James--Nunavik--Eeyou
11677,MacAulay,Lawrence,3724,1988-11-21,,Liberal Party of Canada,Constituency,Cardigan
11060,MacBain,Arthur Allister,35595,1980-02-18,1984-09-03,Liberal Party of Canada,Constituency,Niagara Falls
6748,MacDiarmid,William Burton,40785,1940-03-26,1945-06-22,Liberal Party of Canada,Constituency,Glengarry
5520,MacDonald,Daniel Joseph,50643,1972-10-30,1979-05-21,Liberal Party of Canada,Constituency,Cardigan
5520,MacDonald,Daniel Joseph,95145,1980-02-18,1980-09-30,Liberal Party of Canada,Constituency,Cardigan
12366,MacDonald,David Samuel Horne,114356,1965-11-08,1968-06-24,Progressive Conservative Party,Constituency,Prince
12366,MacDonald,David Samuel Horne,91110,1968-06-25,1980-02-17,Progressive Conservative Party,Constituency,Egmont
12366,MacDonald,David Samuel Horne,92646,1988-11-21,1993-10-24,Progressive Conservative Party,Constituency,Rosedale
7139,MacDonald,Finlay,7040,1925-10-29,1935-10-13,Conservative (1867-1942),Constituency,Cape Breton South
9031,MacDonald,Flora Isabel,55311,1972-10-30,1988-11-20,Progressive Conservative Party,Constituency,Kingston and the Islands
1213,MacDonald,Ronald,77169,1988-11-21,1997-06-01,Liberal Party of Canada,Constituency,Dartmouth
16538,MacDonald,Wilbur,69300,1979-05-22,1980-02-17,Progressive Conservative Party,Constituency,Cardigan
1612,MacDougall,Isaac Duncan,40332,1925-10-29,1935-10-13,Conservative (1867-1942),Constituency,Inverness
10009,MacDougall,John Alexander Frances,83175,1982-10-12,1993-10-24,Progressive Conservative Party,Constituency,Timiskaming
9790,MacDougall,John Lorne,92452,1949-06-27,1956-06-06,Liberal Party of Canada,Constituency,Vancouver--Burrard
5592,MacEachen,Allan Joseph,53105,1953-08-10,1958-03-30,Liberal Party of Canada,Constituency,Inverness--Richmond
5592,MacEachen,Allan Joseph,36233,1962-06-18,1968-06-24,Liberal Party of Canada,Constituency,Inverness--Richmond
5592,MacEachen,Allan Joseph,66467,1968-06-25,1984-06-28,Liberal Party of Canada,Constituency,Cape Breton Highlands--Canso
12126,MacEwan,Howard Russell,15448,1957-06-10,1968-06-24,Progressive Conservative Party,Constituency,Pictou
12126,MacEwan,Howard Russell,15563,1968-06-25,1971-01-14,Progressive Conservative Party,Constituency,Central Nova
11639,MacFarlane,Angus (Gus),83904,1974-07-08,1979-05-21,Liberal Party of Canada,Constituency,Hamilton Mountain
13955,MacFarlane,Robert,73141,1867-09-20,1872-06-01,Liberal Party of Canada,Constituency,Perth South
18435,MacGregor,Alistair,265496,2015-10-19,,New Democratic Party,Constituency,Cowichan--Malahat--Langford
8235,MacGuigan,Mark R.,64964,1968-06-25,1984-06-29,Liberal Party of Canada,Constituency,Windsor--Walkerville
10568,MacInnis,Angus,10399,1930-07-28,1935-10-13,Independent Labour,Constituency,Vancouver South
10568,MacInnis,Angus,45262,1935-10-14,1953-08-09,Co-operative Commonwealth Federation,Constituency,Vancouver East
10568,MacInnis,Angus,8264,1953-08-10,1957-06-09,Co-operative Commonwealth Federation,Constituency,Vancouver Kingsway
3531,MacInnis,Donald,61917,1957-06-10,1962-06-17,Progressive Conservative Party,Constituency,Cape Breton South
3531,MacInnis,Donald,20907,1963-04-08,1968-06-24,Progressive Conservative Party,Constituency,Cape Breton South
3531,MacInnis,Donald,118557,1968-06-25,1974-07-07,Progressive Conservative Party,Constituency,Cape Breton--East Richmond
701,MacInnis,Malcolm,106429,1962-06-18,1963-04-07,New Democratic Party,Constituency,Cape Breton South
1078,MacInnis,Winona Grace,97515,1965-11-08,1974-07-07,New Democratic Party,Constituency,Vancouver Kingsway
7961,MacKay,Elmer MacIntosh,120947,1971-05-31,1983-06-15,Progressive Conservative Party,Constituency,Central Nova
7961,MacKay,Elmer MacIntosh,93580,1984-09-04,1993-10-24,Progressive Conservative Party,Constituency,Central Nova
14074,MacKay,Peter Gordon,96534,1997-06-02,2004-06-27,Progressive Conservative Party,Constituency,Pictou--Antigonish--Guysborough
14074,MacKay,Peter Gordon,96534,1997-06-02,2004-06-27,Conservative Party of Canada,Constituency,Pictou--Antigonish--Guysborough
14074,MacKay,Peter Gordon,63876,2004-06-28,2015-10-18,Conservative Party of Canada,Constituency,Central Nova
4322,MacKeen,David,114160,1887-02-22,1896-01-15,Conservative (1867-1942),Constituency,Cape Breton
6410,MacKelvie,John Armstrong,76565,1920-11-22,1924-06-04,Conservative (1867-1942),Constituency,Yale
2321,MacKenzie,Dave,104940,2004-06-28,,Conservative Party of Canada,Constituency,Oxford
15231,MacKenzie,Frederick Donald,106914,1935-10-14,1945-06-10,Liberal Party of Canada,Constituency,Neepawa
2822,MacKenzie,Hugh Alexander,95596,1935-10-14,1945-06-10,Liberal Party of Canada,Constituency,Lambton--Kent
2822,MacKenzie,Hugh Alexander,95596,1935-10-14,1945-06-10,Liberal Progressive,Constituency,Lambton--Kent
2822,MacKenzie,Hugh Alexander,109265,1949-06-27,1957-06-09,Liberal Party of Canada,Constituency,Lambton--Kent
10633,MacKinnon,George Ernest Lawson,105271,1940-03-26,1945-06-10,National Government,Constituency,Kootenay East
2525,MacKinnon,James Angus,13695,1935-10-14,1949-05-08,Liberal Party of Canada,Constituency,Edmonton West
18564,MacKinnon,Steven,265913,2015-10-19,,Liberal Party of Canada,Constituency,Gatineau
5300,MacLaren,Alexander Ferguson,92570,1896-06-23,1908-10-25,Conservative (1867-1942),Constituency,Perth North
16760,MacLaren,Murray,120470,1921-12-06,1930-08-06,Conservative (1867-1942),Constituency,St. John--Albert
16760,MacLaren,Murray,56084,1930-08-25,1935-02-11,Conservative (1867-1942),Constituency,St. John--Albert
11685,MacLaren,Roy,23854,1979-05-22,1984-09-03,Liberal Party of Canada,Constituency,Etobicoke North
11685,MacLaren,Roy,41826,1988-11-21,1996-01-24,Liberal Party of Canada,Constituency,Etobicoke North
2825,MacLean,Alfred Edgar,5002,1921-12-06,1939-10-28,Liberal Party of Canada,Constituency,Prince
5845,MacLean,John Angus,13437,1951-06-25,1968-06-24,Progressive Conservative Party,Constituency,Queen's
5845,MacLean,John Angus,51132,1968-06-25,1976-10-20,Progressive Conservative Party,Constituency,Malpeque
14415,MacLean,John Douglas Campbell,119105,1958-03-31,1962-06-17,Progressive Conservative Party,Constituency,Winnipeg North Centre
4787,MacLean,Matthew,30684,1937-10-18,1953-04-07,Liberal Party of Canada,Constituency,Cape Breton North and Victoria
1,MacLellan,Robert Simpson,24623,1958-03-31,1962-06-17,Progressive Conservative Party,Constituency,Inverness--Richmond
10989,MacLellan,Russell Gregoire,120877,1979-05-22,1988-11-20,Liberal Party of Canada,Constituency,Cape Breton--The Sydneys
10989,MacLellan,Russell Gregoire,101912,1988-11-21,1997-06-01,Liberal Party of Canada,Constituency,Cape Breton--The Sydneys
12882,MacLennan,Donald,38137,1935-10-14,1940-01-28,Liberal Party of Canada,Constituency,Inverness--Richmond
10443,MacMillan,Frank Roland,15285,1930-07-28,1935-10-13,Conservative (1867-1942),Constituency,Saskatoon
9945,MacMillan,John Angus,107003,1933-10-23,1940-03-25,Liberal Party of Canada,Constituency,Mackenzie
9324,MacNaught,John Watson,91447,1945-06-11,1957-06-09,Liberal Party of Canada,Constituency,Prince
9324,MacNaught,John Watson,98431,1963-04-08,1965-11-07,Liberal Party of Canada,Constituency,Prince
13941,MacNeil,Charles Grant,109999,1935-10-14,1940-03-25,Co-operative Commonwealth Federation,Constituency,Vancouver North
13377,MacNicol,John Ritchie,34440,1930-07-28,1935-10-13,Conservative (1867-1942),Constituency,Toronto Northwest
13377,MacNicol,John Ritchie,43726,1935-10-14,1949-06-26,National Government,Constituency,Davenport
13377,MacNicol,John Ritchie,43726,1935-10-14,1949-06-26,Progressive Conservative Party,Constituency,Davenport
13377,MacNicol,John Ritchie,43726,1935-10-14,1949-06-26,Conservative (1867-1942),Constituency,Davenport
11110,MacNutt,George Taylor,65359,1925-10-29,1930-07-27,Conservative (1867-1942),Constituency,Colchester
6619,MacNutt,Thomas,24693,1908-10-26,1921-12-05,Unionist,Constituency,Saltcoats
6619,MacNutt,Thomas,24693,1908-10-26,1921-12-05,Liberal Party of Canada,Constituency,Saltcoats
11218,MacPherson,Thomas Henry,28692,1896-06-23,1900-11-06,Liberal Party of Canada,Constituency,Hamilton
5175,MacRae,John Chester,71055,1957-06-10,1972-10-29,Progressive Conservative Party,Constituency,York--Sunbury
15715,MacRae,John David,70217,1935-10-14,1940-03-25,Liberal Party of Canada,Constituency,Glengarry
13239,MacWilliam,Lyle Dean,27503,1988-11-21,1993-10-24,New Democratic Party,Constituency,Okanagan--Shuswap
15029,Macaluso,Joseph Angelo,10537,1963-04-08,1968-06-24,Liberal Party of Canada,Constituency,Hamilton West
5251,Macdonald,Albert Frederick,48922,1949-06-27,1953-08-09,Liberal Party of Canada,Constituency,Edmonton East
14830,Macdonald,Alexander Barrett,46631,1957-06-10,1958-03-30,Co-operative Commonwealth Federation,Constituency,Vancouver Kingsway
5245,Macdonald,Alexander Francis,7759,1874-01-22,1874-09-07,Liberal Party of Canada,Constituency,Cornwall
5245,Macdonald,Alexander Francis,61864,1874-10-20,1878-09-16,Liberal Party of Canada,Constituency,Cornwall
10472,Macdonald,Angus Lewis,11423,1940-08-12,1945-06-10,Liberal Party of Canada,Constituency,Kingston City
10523,Macdonald,Angus Ronald,101641,1957-06-10,1958-03-30,Progressive Conservative Party,Constituency,Antigonish--Guysborough
13074,Macdonald,Archibald John,96934,1925-10-29,1930-07-27,Liberal Party of Canada,Constituency,Glengarry
136,Macdonald,Augustine Colin,83691,1873-09-29,1874-01-21,Liberal-Conservative,Constituency,King's County
136,Macdonald,Augustine Colin,105952,1878-09-17,1882-06-19,Liberal-Conservative,Constituency,King's County
136,Macdonald,Augustine Colin,35480,1883-04-26,1887-02-21,Liberal-Conservative,Constituency,King's County
136,Macdonald,Augustine Colin,9618,1891-03-05,1896-06-22,Conservative (1867-1942),Constituency,King's County
136,Macdonald,Augustine Colin,87312,1896-06-23,1900-11-06,Conservative (1867-1942),Constituency,King's
8309,Macdonald,Donald Alexander,33812,1867-09-20,1875-05-17,Liberal Party of Canada,Constituency,Glengarry
3242,Macdonald,Donald Stovel,1756,1962-06-18,1978-02-28,Liberal Party of Canada,Constituency,Rosedale
10742,Macdonald,Edward Mortimer,14702,1904-11-03,1923-08-14,Liberal Party of Canada,Constituency,Pictou
10742,Macdonald,Edward Mortimer,69316,1923-09-06,1925-10-28,Liberal Party of Canada,Constituency,Pictou
10742,Macdonald,Edward Mortimer,81521,1925-10-29,1926-09-13,Liberal Party of Canada,Constituency,Antigonish--Guysborough
273,Macdonald,Hugh John,118447,1891-03-05,1893-05-04,Liberal-Conservative,Constituency,Winnipeg
273,Macdonald,Hugh John,108348,1896-06-23,1897-03-29,Conservative (1867-1942),Constituency,Winnipeg
2495,Macdonald,John,68187,1875-05-21,1878-09-16,Independent Liberal,Constituency,Toronto Centre
4997,Macdonald,John Alexander,59549,1867-09-20,1874-11-21,Liberal-Conservative,Constituency,Kingston
4997,Macdonald,John Alexander,83966,1874-12-29,1878-09-16,Liberal-Conservative,Constituency,Kingston
4997,Macdonald,John Alexander,40070,1878-09-17,1878-10-15,Liberal-Conservative,Constituency,Marquette
4997,Macdonald,John Alexander,94673,1878-09-17,1882-06-19,Liberal-Conservative,Constituency,Victoria
4997,Macdonald,John Alexander,11681,1882-06-20,1883-10-23,Liberal-Conservative,Constituency,Lennox
4997,Macdonald,John Alexander,77020,1882-06-20,1887-12-29,Liberal-Conservative,Constituency,Carleton
4997,Macdonald,John Alexander,117725,1887-02-22,1891-06-06,Liberal-Conservative,Constituency,Kingston
13187,Macdonald,John Alexander (1874-1948),100851,1925-10-29,1935-07-19,Conservative (1867-1942),Constituency,King's
3854,Macdonald,John Alexander (1883-1945),87341,1925-10-29,1930-08-21,Conservative (1867-1942),Constituency,Richmond--West Cape Breton
4080,Macdonald,John Augustine,2345,1957-06-10,1961-01-04,Progressive Conservative Party,Constituency,King's
10973,Macdonald,John Sandfield,93155,1867-09-20,1872-06-01,Liberal Party of Canada,Constituency,Cornwall
7169,Macdonald,Margaret Mary,50390,1961-05-29,1963-04-07,Progressive Conservative Party,Constituency,King's
10395,Macdonald,Peter,83646,1887-02-22,1904-11-02,Liberal Party of Canada,Constituency,Huron East
13036,Macdonald,William Chisholm,75509,1940-03-26,1946-11-19,Liberal Party of Canada,Constituency,Halifax
5503,Macdonald,William Ross,117521,1935-10-14,1949-06-26,Liberal Party of Canada,Constituency,Brantford City
5503,Macdonald,William Ross,71492,1949-06-27,1953-06-11,Liberal Party of Canada,Constituency,Brantford
5609,Macdonell,Angus Claude,75405,1904-11-03,1917-07-31,Conservative (1867-1942),Constituency,Toronto South
720,Macdonell,Donald Greenfield,52381,1880-01-22,1882-06-19,Liberal Party of Canada,Constituency,Lanark North
5992,Macdonell,George Hugh,63150,1891-03-05,1896-06-22,Conservative (1867-1942),Constituency,Algoma
16909,Macdonell,John Alexander,53050,1896-06-23,1900-11-06,Liberal Party of Canada,Constituency,Selkirk
7938,Macdonnell,James MacKerras,74470,1945-06-11,1949-06-26,Progressive Conservative Party,Constituency,Muskoka--Ontario
7938,Macdonnell,James MacKerras,24198,1949-10-24,1962-06-17,Progressive Conservative Party,Constituency,Greenwood
6808,Macdougall,Colin,34568,1874-08-11,1878-09-16,Liberal Party of Canada,Constituency,Elgin East
4167,Macdowall,Day Hort,121305,1887-02-22,1896-06-22,Conservative (1867-1942),Constituency,Saskatchewan (Provisional District)
5347,Mackasey,Bryce Stuart,8926,1962-06-18,1976-10-27,Liberal Party of Canada,Constituency,Verdun
5347,Mackasey,Bryce Stuart,62115,1980-02-18,1984-09-03,Liberal Party of Canada,Constituency,Lincoln
880,Mackay,Newton LeGayet,63812,1872-10-12,1878-09-16,Liberal Party of Canada,Constituency,Cape Breton
880,Mackay,Newton LeGayet,63812,1872-10-12,1878-09-16,Conservative (1867-1942),Constituency,Cape Breton
16254,Mackenzie,Alexander,115734,1867-09-20,1882-06-19,Liberal Party of Canada,Constituency,Lambton
16254,Mackenzie,Alexander,57094,1882-06-20,1892-04-17,Liberal Party of Canada,Constituency,York East
5087,Mackenzie,Frederick,79029,1874-01-22,1874-10-22,Liberal Party of Canada,Constituency,Montreal West
5087,Mackenzie,Frederick,22019,1874-12-10,1875-08-14,Liberal Party of Canada,Constituency,Montreal West
16985,Mackenzie,Ian Alistair,57263,1930-07-28,1948-01-18,Liberal Party of Canada,Constituency,Vancouver Centre
15429,Mackie,Henry Arthur,26108,1917-12-17,1921-12-05,Unionist,Constituency,Edmonton East
8033,Mackie,Herbert John,66246,1917-12-17,1921-12-05,Unionist,Constituency,Renfrew North
16435,Mackie,Thomas,91399,1896-06-23,1904-11-02,Liberal Party of Canada,Constituency,Renfrew North
8041,Mackinnon,Donald Alexander,76812,1900-11-07,1901-02-11,Liberal Party of Canada,Constituency,East Queen's
8041,Mackinnon,Donald Alexander,82955,1901-03-20,1904-11-02,Liberal Party of Canada,Constituency,East Queen's
8041,Mackinnon,Donald Alexander,87190,1921-12-06,1925-10-28,Liberal Party of Canada,Constituency,Queen's
5434,Mackintosh,Charles Herbert,122589,1890-04-26,1893-10-31,Conservative (1867-1942),Constituency,Ottawa (City of)
10456,Macklin,Paul Harold,77924,2000-11-27,2004-06-27,Liberal Party of Canada,Constituency,Northumberland
10456,Macklin,Paul Harold,32280,2004-06-28,2006-01-22,Liberal Party of Canada,Constituency,Northumberland--Quinte West
4542,Maclaren,William Scott,35036,1900-11-07,1904-11-02,Liberal Party of Canada,Constituency,Huntingdon
14488,Maclean,Alexander Kenneth,106330,1904-11-03,1909-10-23,Liberal Party of Canada,Constituency,Lunenburg
14488,Maclean,Alexander Kenneth,71471,1911-09-21,1923-11-01,Liberal Party of Canada,Constituency,Halifax
14488,Maclean,Alexander Kenneth,71471,1911-09-21,1923-11-01,Unionist,Constituency,Halifax
14100,Maclean,William Findlay,114830,1892-05-11,1904-11-03,Conservative (1867-1942),Constituency,York East
14100,Maclean,William Findlay,114830,1892-05-11,1904-11-03,Independent Conservative,Constituency,York East
14100,Maclean,William Findlay,31019,1904-11-03,1926-09-14,Unionist,Constituency,York South
14100,Maclean,William Findlay,31019,1904-11-03,1926-09-14,Independent Conservative,Constituency,York South
14472,Maclennan,James,59993,1874-01-22,1874-11-10,Liberal Party of Canada,Constituency,Victoria North
14472,Maclennan,James,20294,1874-12-22,1875-09-17,Liberal Party of Canada,Constituency,Victoria North
4477,Macmaster,Donald,44293,1882-06-20,1887-02-21,Conservative (1867-1942),Constituency,Glengarry
15024,Macmillan,Cyrus,100201,1940-03-26,1945-06-10,Liberal Party of Canada,Constituency,Queen's
13872,Macmillan,Duncan,99264,1875-01-28,1887-02-21,Liberal-Conservative,Constituency,Middlesex East
2515,Macnaughton,Alan Aylesworth,4194,1949-06-27,1965-11-07,Liberal Party of Canada,Constituency,Mount Royal
9135,Macphail,Agnes Campbell,7663,1921-12-06,1935-10-13,Progressive,Constituency,Grey Southeast
9135,Macphail,Agnes Campbell,36059,1935-10-14,1940-03-25,United Farmers of Ontario-Labour,Constituency,Grey--Bruce
11560,Macpherson,Robert George,75487,1903-02-04,1904-11-02,Liberal Party of Canada,Constituency,Burrard
11560,Macpherson,Robert George,76117,1904-11-03,1908-10-25,Liberal Party of Canada,Constituency,Vancouver City
8154,Macquarrie,Heath Nelson,92341,1957-06-10,1968-06-24,Progressive Conservative Party,Constituency,Queen's
8154,Macquarrie,Heath Nelson,73702,1968-06-25,1979-05-21,Progressive Conservative Party,Constituency,Hillsborough
1395,Maddin,James William,41687,1908-10-26,1911-09-20,Liberal-Conservative,Constituency,Cape Breton South
11385,Madill,Frank,5885,1887-02-22,1895-10-25,Conservative (1867-1942),Constituency,Ontario North
5734,Madill,John Ellwood,18746,1963-04-08,1968-06-24,Progressive Conservative Party,Constituency,Dufferin--Simcoe
5734,Madill,John Ellwood,112860,1972-10-30,1974-07-07,Progressive Conservative Party,Constituency,Peel--Dufferin--Simcoe
4489,Madore,Joseph Alexandre Camille,23391,1896-06-23,1903-12-06,Liberal Party of Canada,Constituency,Hochelaga
